2,1,4001,0,69.899,93.783,-1.0372,-5.1311,-27.847,1.7135,-0.062297,-0.15084,0.17834,-1.0085,0.56958,0.089537,-0.36423,0.48053,0.73858,3.9713,0.06996,0.20697,0.043672,0.93869,0.7016,12.54,1.2948,0.11748,0.11513,-0.12389,0.065118,-0.072581,0.13178,0.13178,-1.4167,-0.23753,0.030581,2.03,-0.47524,2.03,0.11513,-0.12389,0.065118,-0.072581,0.13178,0.13178,-0.024032,3.5146,6.1858,62.553,617.37,-0.024032,3.5146,6.1858,62.553,617.37
2,2,270,1,2.9456,93.74,-1.0334,-5.1146,-27.965,1.713,-0.070311,-0.15135,0.19997,-1.0061,-0.11891,0.042689,-0.36823,0.50824,0.7483,4.2341,0.083875,0.20503,0.044038,0.94373,0.69007,12.722,1.3013,0.11591,-0.00089997,0.03993,0.066694,0.057611,0.055444,0.066694,0.00076809,0.037916,0.066641,0.057745,0.044238,0.066641,0.00093055,0.038479,0.066652,0.057588,0.047018,0.066652,-0.038324,3.1139,6.3095,62.933,626.42,-0.038324,3.1139,6.3095,62.933,626.42
2,3,4000,0,69.547,31.983,-5.9821,-7.4268,-19.154,0.92427,0.012475,-0.10925,-3.3141,3.8786,2.0155,2.2507,0.7321,2.4003,0.99464,7.6717,0.68295,0.30443,0.072923,1.2488,0.89718,12.067,1.0222,0.38104,-12.407,-1.4987,0.16015,-16.758,-26.954,26.954,-17.903,9.5662,0.036502,-4.0218,-10.368,17.903,-12.407,-1.4987,0.16015,-16.758,-26.954,26.954,-3063.8,4.8872,70.843,122.02,2621,-3063.8,4.8872,70.843,122.02,2621
2,4,4002,0,71.145,20.46,-3.6718,-7.0585,-25.227,-2.1224,0.049263,-0.17375,-2.3742,3.1528,5.6802,5.0292,0.49391,1.5584,1.8293,10.057,2.5807,0.29026,0.083566,0.85128,1.0555,11.559,1.9043,0.25829,-1.7154,-4.8049,0.59816,2.538,-6.0756,6.0756,-1.1407,-1.4716,0.26692,0.7555,-8.0936,8.0936,-1.7154,-4.8049,0.59816,2.538,-6.0756,6.0756,-1635.6,-1.3783,1.3272,20.277,109.29,-1635.6,-1.3783,1.3272,20.277,109.29
2,5,4001,0,73.532,14.397,-4.1608,-7.9373,-19.738,-1.0336,0.11174,-0.15089,-2.4746,3.652,-0.49935,4.3133,0.53124,2.1689,1.5047,8.6696,2.223,0.21047,0.086042,1.0567,1.0667,11.137,1.7822,0.26793,3.257,-0.29428,0.11527,0.94157,0.33757,3.257,2.6525,1.2037,0.07688,-1.8189,2.1553,2.6525,3.257,-0.29428,0.11527,0.94157,0.33757,3.257,-7.7958,0.02137,15.638,57.245,1620.6,-7.7958,0.02137,15.638,57.245,1620.6
3,1,428,128,11.762,14.291,-4.7097,-8.0168,-18.795,-0.76867,0.078735,-0.14209,-2.7645,3.8302,-1.6618,4.1708,0.5993,1.8125,1.3712,7.1287,1.6155,0.2126,0.078482,0.90411,0.94604,9.0404,1.4528,0.23603,0.12346,0.053461,-0.0018308,0.013371,0.0095871,0.12346,-0.52345,0.81325,-0.018148,0.21507,0.52547,0.81325,0.12391,0.053662,-0.0018226,0.013383,0.0094152,0.12391,-54.086,21.53,35.991,128.48,2483.6,-54.086,21.53,35.991,128.48,2483.6
3,2,156,49,4.8822,67.678,-1.5729,-4.6651,-85.011,0.98345,-0.99326,-0.12069,0.83426,-2.6692,-52.871,-2.101,-1.0557,1.5146,0.61055,28.745,0.9133,0.53747,0.074741,0.92683,0.99819,25.693,1.2041,0.47447,-0.0046097,0.11017,-0.0018397,-0.12459,-0.15401,0.15401,0.045363,0.14247,-0.0011545,0.0053791,0.003526,0.14247,0.03498,0.071328,-0.0019325,-0.11666,0.003531,0.11666,-189.95,-2.4051,181.03,683.82,2296.6,-189.95,-2.4051,181.03,683.82,2296.6
3,3,427,127,11.544,14.291,-4.7132,-8.0133,-18.803,-0.76475,0.077821,-0.14191,-2.7664,3.8291,-1.6367,4.1669,0.60013,1.8126,1.3702,7.1296,1.6115,0.21267,0.078437,0.90431,0.94578,9.0427,1.4503,0.23617,0.11931,0.027352,0.0026382,-0.012489,0.15834,0.15834,-1.3131,1.6003,-0.032292,0.091996,1.6269,1.6269,0.11969,0.027486,0.0026447,-0.012466,0.15888,0.15888,-14.472,0.51963,34.873,49.998,1798.8,-14.472,0.51963,34.873,49.998,1798.8
3,4,823,238,23.009,14.291,-4.7252,-8.0051,-18.807,-0.76131,0.075366,-0.14171,-2.7734,3.8281,-1.6499,4.1641,0.60267,1.8132,1.3693,7.1196,1.606,0.21282,0.078465,0.90431,0.94631,9.0241,1.4464,0.23627,0.055247,-0.046729,0.0023836,-0.0193,0.45095,0.45095,-0.76378,0.90782,-0.017534,0.21413,1.1277,1.1277,0.055732,-0.046534,0.0023896,-0.019298,0.45134,0.45134,-868.81,9.3248,33.509,220.07,2245.4,-868.81,9.3248,33.509,220.07,2245.4
3,5,231,70,6.5772,14.291,-4.72,-8.011,-18.804,-0.76391,0.077179,-0.14189,-2.7706,3.8299,-1.6484,4.1669,0.60092,1.8121,1.3702,7.1236,1.6092,0.21274,0.078459,0.90393,0.94585,9.0311,1.4489,0.23618,0.0051611,-0.016414,0.00054783,-0.010589,-0.004272,0.016414,-0.97823,1.1006,-0.023731,0.20908,0.86466,1.1006,0.005722,-0.016182,0.00055682,-0.010576,-0.0037537,0.016182,-26.361,9.8941,34.032,62.799,1904.1,-26.361,9.8941,34.032,62.799,1904.1
4,1,289,2,6.6473,93.764,-1.0271,-5.1408,-27.888,1.7138,-0.066831,-0.15051,0.16325,-1.0204,0.19161,0.099523,-0.36624,0.44964,0.69092,4.1169,0.070078,0.20373,0.043317,0.89294,0.66866,12.466,1.2728,0.11605,-0.06238,-0.069472,0.045615,0.1193,0.13875,0.13875,-1.5137,-0.20588,0.013341,2.2389,-0.57191,2.2389,-0.062379,-0.069472,0.045615,0.1193,0.13875,0.13875,-1.6519,-1.0274,6.3264,62.301,621.49,-1.6519,-1.0274,6.3264,62.301,621.49
4,2,526,2,11.962,92.38,-3.1246,-3.7675,-27.096,1.1289,-0.23006,-0.15392,1.7527,-0.37478,-2.1358,-1.2801,-0.49321,4.4851,1.4692,9.2947,1.4156,0.67586,0.090075,2.093,0.44098,22.156,1.8321,0.55497,-0.89125,18.607,-0.33174,0.53744,0.034548,18.607,0.13046,18.029,-0.27604,0.58661,-0.043155,18.029,-0.89125,18.607,-0.33174,0.53744,0.034551,18.607,-0.16741,3.1765,7.1977,36.811,661.14,-0.16741,3.1765,7.1977,36.811,661.14
4,3,116,2,3.0464,40.594,-1.5922,-3.7607,-29.848,-6.474,-0.41254,-0.27309,-1.4689,0.64299,0.23026,7.1224,0.59782,1.1594,0.72795,5.2203,3.1613,0.26418,0.082114,0.97918,0.59196,13.732,2.4216,0.17892,20.834,-6.8922,0.090705,8.4879,4.0165,20.834,18.834,-75.578,-0.49173,16.853,-48.736,75.578,20.834,-6.8923,0.090704,8.488,4.0166,20.834,-14.84,96.84,335.66,846.31,7809.8,-14.84,96.84,335.66,846.31,7809.8
4,4,65,2,1.789,30.48,-5.9735,-5.8915,-22.614,-1.8575,-0.25161,-0.15202,-3.6417,2.9578,1.1515,4.9842,0.79768,2.4717,2.3375,8.1597,2.4588,0.41152,0.10049,1.234,1.486,12.652,1.8929,0.3196,-29.605,-11.916,-0.51599,0.58706,-54.067,54.067,-17.818,-19.606,-0.21687,7.395,-54.9,54.9,-29.605,-11.916,-0.51599,0.58698,-54.067,54.067,-289.55,-127.77,-31.988,121.42,550.2,-289.55,-127.77,-31.988,121.42,550.2
4,5,88,2,2.496,14.687,-4.5353,-7.8228,-19.881,-0.57834,0.097756,-0.14047,-2.6649,3.6762,-0.24442,3.9222,0.55859,1.796,1.3403,7.3569,1.512,0.21091,0.074434,0.90811,0.9253,9.7953,1.3781,0.24082,-2.7352,-2.0675,0.16362,-1.8672,-11.644,11.644,-3.6605,-6.007,0.08936,-7.2653,-6.8044,7.2653,-2.7354,-2.0676,0.16361,-1.8673,-11.645,11.645,10.539,24.45,54.861,253.15,785.15,10.539,24.45,54.861,253.15,785.15
5,1,48,2,1.8012,14.307,-4.652,-8.0155,-18.886,-0.76974,0.081491,-0.1419,-2.7314,3.8132,-1.3779,4.1613,0.59333,1.8297,1.3729,7.2357,1.6368,0.21217,0.078344,0.91285,0.94885,9.2112,1.4636,0.23772,0.89202,0.17723,0.041836,-0.058516,1.3302,1.3302,0.62872,0.49399,0.034552,0.046343,1.5152,1.5152,0.89185,0.17731,0.041875,-0.058453,1.3285,1.3285,-0.4226,14.704,53.693,142,7318.8,-0.4226,14.704,53.693,142,7318.8
5,2,46,4,1.786,67.586,-1.5863,-4.6613,-85.232,0.99649,-0.99715,-0.12024,0.84321,-2.6765,-53.076,-2.0825,-1.0593,1.5376,0.61416,29.177,0.90583,0.54575,0.075482,0.9449,1.008,26.119,1.2037,0.48138,0.12126,-0.041712,0.0015684,0.030525,0.034941,0.12126,0.12669,0.0023038,0.0022088,0.10312,0.038301,0.12669,0.12151,-0.0419,0.0015635,0.030558,0.035778,0.12151,-604.8,-0.29124,150.97,1268.7,3357.8,-604.8,-0.29124,150.97,1268.7,3357.8
5,3,34,4,1.2917,14.216,-4.7006,-8.0797,-18.665,-0.75822,0.086038,-0.1414,-2.7545,3.8584,-1.519,4.1699,0.59558,1.794,1.3637,7.1396,1.6019,0.21273,0.077898,0.89949,0.93402,9.0763,1.4532,0.23529,0.81417,0.74082,0.013996,-0.090332,0.66809,0.81417,-0.52454,2.0526,-0.02218,-0.092057,2.0358,2.0526,0.81488,0.74129,0.014005,-0.090355,0.66983,0.81488,-45.829,-31.427,32.909,57.094,1434.8,-45.829,-31.427,32.909,57.094,1434.8
5,4,23,4,1.0292,14.231,-4.7865,-7.9438,-19.194,-0.69419,0.050548,-0.13627,-2.8125,3.8089,-0.19912,4.0971,0.62237,1.8768,1.3602,7.5305,1.563,0.2162,0.078213,0.93615,0.95423,9.455,1.4187,0.24791,0.85296,-0.49338,0.22971,-0.46302,7.0648,7.0648,-0.81695,1.1954,0.18407,-0.16646,8.4213,8.4213,0.85306,-0.49347,0.22971,-0.4631,7.0668,7.0668,-1155.2,-680.25,34.445,87.883,780.12,-1155.2,-680.25,34.445,87.883,780.12
5,5,26,4,1.0172,14.243,-4.748,-8.0016,-18.885,-0.76262,0.07352,-0.14144,-2.7906,3.8332,-1.394,4.1696,0.60385,1.826,1.3741,7.1965,1.6083,0.2134,0.078718,0.90982,0.94971,9.0843,1.4485,0.23865,-0.53666,-0.28239,0.033399,0.00018626,-0.7321,0.7321,2.0562,-17.014,0.014384,-0.59467,1.6234,17.014,-0.53695,-0.2826,0.033372,0.00013714,-0.73107,0.73107,-23.752,26.746,59.139,87.031,2103.9,-23.752,26.746,59.139,87.031,2103.9
8,1,661,1,7.6742,14.81,-4.4113,-8.2668,-19.156,-0.95314,0.12459,-0.14427,-2.6099,3.8836,0.69633,4.3473,0.54508,2.0292,1.4469,8.6269,1.9821,0.21723,0.081904,1.0124,0.97928,10.844,1.7014,0.26589,2.814,1.7339,0.22842,0.79308,0.54595,2.814,2.7917,0.71839,0.13339,-1.5623,1.0801,2.7917,2.8142,1.734,0.22842,0.79309,0.54662,2.8142,-17.174,3.3414,40.813,58.056,580.03,-17.174,3.3414,40.813,58.056,580.03
8,2,1262,1,17.066,78.707,-2.4949,-3.9486,-29.116,0.024084,-0.61135,-0.19045,1.6905,-1.1363,-9.1353,-2.6492,-0.7077,5.23,1.7594,14.863,1.4939,0.81979,0.080439,2.8204,0.31199,8.3231,1.228,0.59419,-1.0234,0.54681,0.90766,-0.077696,-3.098,3.098,0.3926,-1.0331,0.77009,0.63356,-4.6194,4.6194,-1.0236,0.54696,0.90767,-0.077694,-3.0989,3.0989,0.0049856,6.7074,10.088,78.744,1149.2,0.0049856,6.7074,10.088,78.744,1149.2
8,3,788,1,9.2292,14.804,-4.3187,-7.7305,-20.382,-0.96625,0.069828,-0.14753,-2.5853,3.5911,0.35617,4.2436,0.56378,2.212,1.5235,8.9212,2.1053,0.21499,0.086142,1.0715,1.1003,10.987,1.6843,0.27631,0.91948,-2.3586,0.26101,0.60358,1.9463,2.3586,0.013396,0.27818,0.13927,-0.84823,1.7815,1.7815,0.91967,-2.3585,0.26101,0.60359,1.9469,2.3585,-57.273,-3.9235,8.069,26.777,170.33,-57.273,-3.9235,8.069,26.777,170.33
8,4,630,1,6.813,31.07,-2.2774,-3.6489,-30.236,-3.4899,-0.36485,-0.2582,-1.8392,0.68966,-1.9238,5.2143,0.59653,1.2711,0.73042,4.6077,2.4011,0.24587,0.075584,0.88096,0.49917,10.281,1.8498,0.17772,1.701,-12.949,0.064416,-2.9971,13.356,13.356,-1.074,-8.4591,-0.2553,4.7077,25.721,25.721,1.7011,-12.949,0.064417,-2.9971,13.356,13.356,-256.76,0.14992,6.3866,42.074,6149,-256.76,0.14992,6.3866,42.074,6149
8,5,468,1,4.7363,14.893,-4.2027,-8.0932,-19.514,-1.0528,0.11245,-0.14791,-2.4953,3.7425,0.34613,4.3686,0.53979,2.2071,1.4926,9.1313,2.2433,0.21604,0.086418,1.0836,1.0507,11.551,1.8222,0.27896,5.2163,1.0623,0.20908,1.2077,7.3935,7.3935,4.7429,0.60171,0.1272,-2.119,6.2662,6.2662,5.2163,1.0623,0.20908,1.2077,7.3933,7.3933,-712.99,-179.88,11.68,88.097,230.46,-712.99,-179.88,11.68,88.097,230.46
9,1,733,1,8.7859,73.714,-0.71809,-4.2975,-44.7,-2.5724,0.15486,-0.21285,-0.58642,-0.11638,16.478,4.2848,0.0099249,2.9523e+09,3.9471e+09,1.0727e+11,1.0947e+10,5.9928e+08,3.3487e+08,3.3271e+09,3.4467e+09,7.6275e+10,8.2923e+09,1.1833e+09,2.1058e+13,7.9165e+11,-1.4962e+12,-1.3998e+13,-4.4675e+12,2.1058e+13,19.847,-7.0395,-0.015621,-0.03011,-44.003,44.003,19.839,-7.0511,-0.016417,-0.030987,-43.951,43.951,-6.1879e+06,-607.12,-18.727,26.312,40.037,-6.1879e+06,-607.12,-18.727,26.312,40.037
9,2,818,1,12.554,69.816,-1.6462,-3.7392,-54.434,-7.5338,-0.5675,-0.21537,-1.8349,-0.91437,28.533,8.5412,-0.56705,1.5978,0.69801,21.57,2.6763,0.32765,0.088908,1.0572,0.64307,16.807,2.1141,0.19148,-7.1275,2.2562,0.014131,1.3015,15.779,15.779,-3.4562,-2.3657,0.51242,2.2004,-2.9017,3.4562,-7.1275,2.2563,0.014131,1.3015,15.78,15.78,-1507,-0.062842,0.10891,42.738,3266.1,-1507,-0.062842,0.10891,42.738,3266.1
9,3,1273,1,18.563,95.513,-2.0645,-4.9254,-32.748,1.0163,-0.18613,-0.16766,-1.3119,-1.7136,11.012,-1.6509,-0.45965,0.99843,0.66394,16.102,1.1749,0.20787,0.055033,0.84126,0.52893,20.444,1.7898,0.15318,0.20049,0.16273,-0.073277,-1.371,-0.89111,1.371,-0.45985,-0.72538,0.10818,1.0792,-11.891,11.891,0.20045,0.16253,-0.073285,-1.371,-0.89031,1.371,-234.54,0.1197,53.233,116.09,941.65,-234.54,0.1197,53.233,116.09,941.65
9,4,835,1,8.8293,17.636,-4.4366,-9.1535,-17.568,-1.1613,0.23768,-0.1426,-2.5892,4.3147,2.0762,4.7143,0.47153,1.9271,1.6162,9.4001,2.2412,0.2279,0.082647,1.0166,0.92493,12.374,2.0145,0.26493,2.1751,6.6654,0.12652,1.3557,-12.25,12.25,4.6785,1.1688,0.091084,-1.275,-7.4148,7.4148,2.1751,6.6654,0.12652,1.3557,-12.25,12.25,-89.427,1.5341,21.933,57.26,4319,-89.427,1.5341,21.933,57.26,4319
9,5,743,1,9.3075,16.726,-4.1614,-8.7107,-17.214,-0.96214,0.24916,-0.1487,-2.3703,3.9925,-2.7593,4.3686,0.44604,1.6497,1.4886,7.47,1.9593,0.20787,0.078012,0.84582,0.90238,10.288,1.7425,0.20949,4.9036,5.5767,-0.30742,0.34638,-18.169,18.169,5.358,3.4331,-0.095479,-2.6318,-8.6738,8.6738,4.9036,5.5767,-0.30742,0.34638,-18.169,18.169,-137.41,-5.2649,16.52,43.601,8994.3,-137.41,-5.2649,16.52,43.601,8994.3
